,,,,Instructions:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE: VACUUM TRUCK MOVEMENTS,,,,"1.  Manually sum denver truck terminal, T-101, and T-29 oil on this spreadsheet (make sure ""double count"" is ""NO""); input water %, and 6BQ  to the Summary tab; input total waste quantity on Flows tab.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End-Of-Line Quarterly Report,,,,"2.  Change ""double count"" to YES",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Suncor Energy (U.S.A.), Inc. Commerce City Refinery ",,,,"3.  Manually sum TK-4516 and TK-60 slop movements that do NOT go to Vac Pad, and add volume to flows spreadsheet (back calculation for P1 WW)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"4.  Manually sum movements to Vac Pad, and add volume to flows spreadsheet (back calculation for P1 WW).",,,,,,,,,,Aqueous Phase Data,,,,,,,Organic Phase Data,,,,,,,,,,,,
Date,Vacuum Truck Number,Unit,Vacuum Truck Movement Description1,Vacuum Truck Material Description,Off-Load Site/Waste Destination,"Controlled
(YES/NO)",Destination Benzene Control Description ,"Double Count 
(YES/NO)","Count in BQ 
(YES/NO)",Total Waste Quantity (BBLS),Total Waste Quantity (Gals),Vac Truck Log Water Content,Water (%)3,Aqu. Sp. Gravity,"Benzene Conc.
(ppmw)",Benzene Material Reference2,"EOL Material
(YES/NO)",Waste Quantity (Kg),Benzene Quantity (Kg),Organic (%),Org. Sp. Gravity,"Benzene Conc.
(ppmw)",Benzene Material Reference2,"EOL Material
(YES/NO)","Waste Quantity 
(Kg)","Benzene Quantity 
(Kg)","Greater than 10% Water
(YES/NO)","Total Waste Quantity 
(Mg/Qtr)","FWA Benzene Conc. 
(ppm)","TOTAL Benzene Quantity 
(Mg/Qtr)","Benzene Quantity NO Double Counts
(Mg/Qtr)",6BQ Quantity (Mg/Qtr),Notes
07/04/2014,307167,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,p2 tk 8 sample material,sample gasoline,PLANT 1 - VAC PAD,yes,VAC PAD,NO,NO,1,42,>90%,90.0%,1.,360.,Gasoline,NO,143,0.05,10%,0.77,"36,000.",Gasoline,NO,12,0.44,YES,0.16,"3,168.88",<0.001,<0.001,-,
07/04/2014,307167,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - TANK 43 - WATER DRAW and sample bbl,OILY WATER,PLANT 1 - VAC PAD,yes,VAC PAD,NO,NO,1,42,>90%,90.0%,1.,0.02,diesel,NO,143,<0.01,10%,#N/A,#N/A,disesel,NO,#N/A,#N/A,YES,#N/A,#N/A,#N/A,#N/A,-,
07/04/2014,307167,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,tk 25 sample material,GASOLINE AND WATER,PLANT 1 - VAC PAD,,VAC PAD,NO,NO,1,42,>90%,90.0%,1.,360.,Gasoline,NO,143,0.05,10%,0.77,"36,000.",Gasoline,NO,12,0.44,YES,0.16,"3,168.88",<0.001,<0.001,-,
07/04/2014,307167,PLANT 2 - UNIT 310 - LPG & CRUDE LOADING,p2 ethanol drums lpg,ETHANOL,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,1,42,>90%,90.0%,1.,-0-,Ethanol,NO,143,-0-,10%,0.79,-0-,Ethanol,NO,13,-0-,YES,0.16,-0.00-,-0.00-,-0.00-,-0.00-,
07/04/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,30,"1,260",99%,95.5%,1.,0.1,Ultra Low Sulfur Diesel,NO,"4,551",<0.01,5%,0.84,10.,Ultra Low Sulfur Diesel,NO,180,<0.01,YES,4.73,0.48,<0.001,<0.001,<0.001,
07/04/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 775 - SUMP / WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,65,"2,730",99%,95.5%,1.,24.,Crude,NO,"9,861",0.24,5%,0.79,"2,400.",Crude,NO,367,0.88,YES,10.23,109.27,<0.001,<0.001,-,
07/04/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 775 - SUMP / WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,35,"1,470",99%,95.5%,1.,24.,Crude,NO,"5,310",0.13,5%,0.79,"2,400.",Crude,NO,198,0.47,YES,5.51,109.27,<0.001,<0.001,-,
07/04/2014,307166,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
07/04/2014,307166,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"2,359",<0.01,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,17,0.05,YES,2.38,27.06,<0.001,<0.001,<0.001,
07/04/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 75 - WATER DRAW,GASOLINE AND WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,20,840,>90%,95.5%,1.,470.,Reformate,NO,"3,034",1.43,5%,0.81,"47,000.",Reformate,NO,116,5.44,YES,3.15,"2,180.64",<0.011,<0.011,-,
07/04/2014,307166,PLANT 1 - UNIT 012 - RAIL ROAD TANK CAR LOADING ,BIO DIESEL DRUM,BIODIESEL WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,1,42,50-70%,50.0%,1.,0.02,Diesel,NO,79,<0.01,50%,0.86,2.,Diesel,NO,68,<0.01,YES,0.15,0.94,<0.001,<0.001,-,
07/04/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - SPIDER BOX OMD,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,65,"2,730",99%,90.0%,1.,4.42,"Spider Sump, Aqueous Layer",NO,"9,293",0.04,10%,0.8,"2,152.08","Spider Sump, Oil Layer",NO,826,1.78,YES,10.12,179.73,<0.001,<0.001,-,
07/05/2014,307166,PLANT 3 - STORMWATER,PLANT 3 - AU SCALE HOUSE - STORMWATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
07/05/2014,307166,PLANT 3 - UNIT 032 - ASPHALT BLENDING AND LOADING,PLANT 3 - AU GAS OIL PAD,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,2,84,99%,99.0%,1.,-0-,Stormwater,NO,315,-0-,1%,0.85,0.03,Stormwater,NO,3,<0.01,YES,0.32,<0.001,<0.001,<0.001,<0.001,
07/05/2014,307166,PLANT 3 - UNIT 019 - ASPHALT MATERIAL,PLANT 3 - CPI CONTAINMENT,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,25,"1,050",99%,99.9%,1.,-0-,Stormwater,NO,"3,967",-0-,0%,0.85,0.03,Stormwater,NO,3,<0.01,YES,3.97,<0.001,<0.001,<0.001,<0.001,
07/07/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,20,840,99%,99.0%,1.,1.69,All Groundwater,NO,"3,145",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,25,0.13,YES,3.17,43.55,<0.001,<0.001,-,
07/07/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,4,168,99%,99.0%,1.,1.69,All Groundwater,NO,629,<0.01,1%,0.78,"5,350.",Remediation Oil,YES,5,0.03,YES,0.63,43.55,<0.001,<0.001,-,
07/07/2014,307163,CRUDE DOCKS UNLOADING,CRUDE DOCKS - UNDERGROUND TANK - TANK 101,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,YES,NO,65,"2,730",99%,90.0%,1.,8.82,T-101 Underground Storage Tank Aqueous,YES,"9,293",0.08,10%,0.86,"1,144.29",T-101 Underground Storage Tank Oil,NO,888,1.02,YES,10.18,107.85,<0.001,-,-,
07/07/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANKS SECONDARY CONTAINMENTS -ENVIRONMENTAL,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,25,"1,050",99%,99.0%,1.,-0-,Stormwater,NO,"3,932",-0-,1%,0.85,0.03,Stormwater,NO,34,<0.01,YES,3.97,<0.001,<0.001,<0.001,<0.001,
07/07/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - CONCRETE PAD AND SKID AT CENTRIFUGE,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,12,504,99%,99.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"1,887",0.02,1%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,16,0.02,YES,1.9,22.99,<0.001,<0.001,<0.001,
07/07/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 -  STORAGE FRAC TANKS BY FLARE,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,65,"2,730",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"1,033",0.01,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"7,558",11.67,YES,8.59,"1,359.10",0.01,0.01,-,
07/07/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4508 - DGF,SLUDGE,PLANT 1 - STORAGE FRAC TANKS BY FLARE,YES,Frac Tanks by Flare,NO,NO,60,"2,520",<10%,10.0%,1.,3.95,TK-4507 Waste Water Tank,YES,953,<0.01,90%,0.85,573.33,TK-4507 Waste Water Tank,NO,"7,292",4.18,YES,8.24,507.51,<0.001,<0.001,-,
07/07/2014,307168,DENVER PIPELINE,cig pipeline,CRUDE,cheyenne station,yes,cheyenne,NO,NO,10,420,<10%,0.0%,1.,24.,crude,NO,-0-,-0-,100%,0.79,"2,400.",crude,NO,"1,255",3.01,NO,1.25,"2,400.00",<0.001,<0.001,-,
07/07/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,DIESEL AND WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,65,"2,730",99%,95.5%,1.,0.1,Ultra Low Sulfur Diesel,NO,"9,861",<0.01,5%,0.84,10.,Ultra Low Sulfur Diesel,NO,390,<0.01,YES,10.25,0.48,<0.001,<0.001,<0.001,
07/07/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,SLOP OIL TANK IN FUEL ISLAND,OILY WATER,PLANT 1 - VAC PAD,no,VAC PAD,NO,YES,10,420,70-90%,80.0%,1.,0.02,diesel,NO,"1,271",<0.01,20%,0.86,2.,Diesel,NO,273,<0.01,YES,1.54,0.37,<0.001,<0.001,<0.001,
07/07/2014,307166,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
07/07/2014,307166,METRO,RECOVERY SYSTEMS,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,1.69,All Groundwater,NO,"1,573",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,12,0.07,YES,1.59,43.55,<0.001,<0.001,<0.001,
07/07/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 775 - SUMP / WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,65,"2,730",99%,95.5%,1.,24.,Crude,NO,"9,861",0.24,5%,0.79,"2,400.",Crude,NO,367,0.88,YES,10.23,109.27,<0.001,<0.001,-,
07/07/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 775 - SUMP / WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,50,"2,100",99%,95.5%,1.,24.,Crude,NO,"7,585",0.18,5%,0.79,"2,400.",Crude,NO,282,0.68,YES,7.87,109.27,<0.001,<0.001,-,
07/07/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - SPIDER BOX OMD,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,35,"1,470",99%,90.0%,1.,4.42,"Spider Sump, Aqueous Layer",NO,"5,004",0.02,10%,0.8,"2,152.08","Spider Sump, Oil Layer",NO,445,0.96,YES,5.45,179.73,<0.001,<0.001,-,
07/07/2014,307166,PLANT 2 - UNIT 002 - #2 FFCU,PLANT 2 - WASTE OIL DRUMS,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,NO,TO,NO,YES,1,42,<10%,10.0%,1.,3.13,Slop Oil Tank 20,NO,16,<0.01,90%,0.8,313.,Slop Oil Tank 20,NO,114,0.04,YES,0.13,275.21,<0.001,<0.001,<0.001,
07/07/2014,307166,PLANT 2 - UNIT 001 - #2 CRUDE,PLANT 2 - WASTE OIL DRUMS,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,NO,TO,NO,YES,1,42,<10%,10.0%,1.,3.13,Slop Oil Tank 20,NO,16,<0.01,90%,0.8,313.,Slop Oil Tank 20,NO,114,0.04,YES,0.13,275.21,<0.001,<0.001,<0.001,
07/07/2014,307166,PLANT 2 - UNIT 410 - #2 OMD,PLANT 2 - WASTE OIL DRUMS,OIL,PLANT 1 - CENTRIFUGE FRAC TANKS,NO,TO,NO,YES,1,42,<10%,10.0%,1.,3.13,Slop Oil Tank 20,NO,16,<0.01,90%,0.8,313.,Slop Oil Tank 20,NO,114,0.04,YES,0.13,275.21,<0.001,<0.001,<0.001,
07/08/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,15,630,99%,99.0%,1.,1.69,All Groundwater,NO,"2,359",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,19,0.1,YES,2.38,43.55,<0.001,<0.001,-,
07/08/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,5,210,99%,99.0%,1.,1.69,All Groundwater,NO,786,<0.01,1%,0.78,"5,350.",Remediation Oil,YES,6,0.03,YES,0.79,43.55,<0.001,<0.001,-,
07/08/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANKS SECONDARY CONTAINMENTS - ENVIRONMENTAL ,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,35,"1,470",99%,99.0%,1.,-0-,Stormwater,NO,"5,504",-0-,1%,0.85,0.03,Stormwater,NO,47,<0.01,YES,5.55,<0.001,<0.001,<0.001,<0.001,
07/08/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - STORAGE FRAC TANKS BY FLARE,OILY WATER,PLANT 1 - VAC PAD,YES,TO,NO,NO,30,"1,260",99%,99.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"4,718",0.05,1%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,39,0.06,YES,4.76,22.99,<0.001,<0.001,-,
07/08/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,40,"1,680",99%,90.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"5,719",0.06,10%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,517,0.8,YES,6.24,137.54,<0.001,<0.001,-,
07/08/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - API SOLIDS ROLL OFF BOX AT WASTE PAD.,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,7,294,99%,99.0%,1.,0.42,sludge,NO,"1,101",<0.01,1%,0.96,42.,sludge,NO,11,<0.01,YES,1.11,0.82,<0.001,<0.001,-,
07/08/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,SLUDGE,PLANT 1 - STORAGE FRAC TANKS BY FLARE,YES,Frac Tanks by Flare,NO,NO,190,"7,980",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"3,018",0.03,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"22,094",34.1,YES,25.11,"1,359.10",0.03,0.03,-,
07/08/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - STPRAGE FRAC TANKS BY FLARE,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,190,"7,980",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"3,018",0.03,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"22,094",34.1,YES,25.11,"1,359.10",0.03,0.03,-,
07/08/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4501,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,20,840,<10%,10.0%,1.,7.61,"Tank 4501, Aqueous Layer",NO,318,<0.01,90%,0.92,"1,251.4","Tank 4501, Oil Layer",NO,"2,631",3.29,YES,2.95,"1,117.37",<0.001,<0.001,-,
07/08/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4501,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,100,"4,200",<10%,10.0%,1.,7.61,"Tank 4501, Aqueous Layer",NO,"1,589",0.01,90%,0.92,"1,251.4","Tank 4501, Oil Layer",NO,"13,153",16.46,YES,14.74,"1,117.37",0.02,0.02,-,
07/08/2014,307168,PLANT 2 - UNIT 410 - #2 OMD LOADING RACKS,drain,OILY WATER,PLANT 1 - VAC PAD,,,,NO,20,840,>90%,,#N/A,#N/A,,,#N/A,#N/A,100%,#N/A,#N/A,,,#N/A,#N/A,NO,#N/A,#N/A,#N/A,#N/A,-,
07/08/2014,307168,PLANT 2 - UNIT 210 - #2 OMD TANK FARM,PLANT 2 - CRUDE DOCKS SUMP,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,YES,NO,8,336,70-90%,99.0%,1.,24.,Crude,NO,"1,258",0.03,1%,0.79,"2,400.",Crude,NO,10,0.02,YES,1.27,42.81,<0.001,-,-,
07/08/2014,307168,PLANT 2 - UNIT 070 - WASTE WATER,p2 tk 29,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,60,"2,520",>90%,90.0%,1.,0.34,Tank 29 Aqueous,YES,"8,578",<0.01,10%,1.85,"1,220.",Tank 29 Oil,YES,"1,763",2.15,YES,10.34,208.30,<0.001,<0.001,-,
07/08/2014,307168,PLANT 2 - UNIT 410 - #2 OMD LOADING RACKS,rr tracks sump,OILY STORM WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,60,"2,520",99%,99.0%,1.,-0-,Stormwater,NO,"9,436",-0-,1%,0.85,0.03,Stormwater,NO,81,<0.01,YES,9.52,<0.001,<0.001,<0.001,<0.001,
07/08/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 ALL PUMP CONTAINMENTS,OILY STORM WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
07/08/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 ALL DRUMS CONTAINMENTS,OILY STORM WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,29,"1,218",99%,99.0%,1.,-0-,Stormwater,NO,"4,561",-0-,1%,0.85,0.03,Stormwater,NO,39,<0.01,YES,4.6,<0.001,<0.001,<0.001,<0.001,
07/08/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 2007 - CONTAINMENT,OILY STORM WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
07/08/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.9%,1.,-0-,Stormwater,NO,"2,380",-0-,0%,0.85,0.03,Stormwater,NO,2,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
07/08/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 72  PUMP 804,DIESEL,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,2,84,<10%,10.0%,1.,0.1,Ultra Low Sulfur Diesel,NO,32,<0.01,90%,0.84,10.,Ultra Low Sulfur Diesel,NO,240,<0.01,YES,0.27,8.84,<0.001,<0.001,<0.001,
07/08/2014,307166,PLANT 3 - STORMWATER,DRAIN EQUIPMENT RAIN FOR RENT,OILY STORM WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
07/08/2014,307166,PLANT 1 - STORMWATER,ETHANOL DOCK AREA PLANT 1,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,35,"1,470",99%,99.0%,1.,-0-,Stormwater,NO,"5,504",-0-,1%,0.85,0.03,Stormwater,NO,47,<0.01,YES,5.55,<0.001,<0.001,<0.001,<0.001,
07/08/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,DIESEL AND WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,65,"2,730",99%,95.5%,1.,0.1,Ultra Low Sulfur Diesel,NO,"9,861",<0.01,5%,0.84,10.,Ultra Low Sulfur Diesel,NO,390,<0.01,YES,10.25,0.48,<0.001,<0.001,<0.001,
07/09/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - STORAGE FRAC TANKS BY FLARE,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,130,"5,460",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"2,065",0.02,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"15,117",23.33,YES,17.18,"1,359.10",0.02,0.02,-,
07/09/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4516 ,SLUDGE,PLANT 1 - STORAGE FRAC TANKS BY FLARE,YES,Frac Tanks by Flare,NO,NO,65,"2,730",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"1,033",0.01,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"7,558",11.67,YES,8.59,"1,359.10",0.01,0.01,-,
07/09/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,30,"1,260",99%,99.0%,1.,1.69,All Groundwater,NO,"4,718",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,37,0.2,YES,4.76,43.55,<0.001,<0.001,-,
07/09/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,3,126,99%,99.0%,1.,1.69,All Groundwater,NO,472,<0.01,1%,0.78,"5,350.",Remediation Oil,YES,4,0.02,YES,0.48,43.55,<0.001,<0.001,-,
07/09/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - TANK 4501,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,60,"2,520",<10%,10.0%,1.,7.61,"Tank 4501, Aqueous Layer",NO,953,<0.01,90%,0.92,"1,251.4","Tank 4501, Oil Layer",NO,"7,892",9.88,YES,8.85,"1,117.37",<0.011,<0.011,-,
07/09/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - PROOPER PIT,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,9,378,99%,99.0%,1.,0.01,Prooper Pit,YES,"1,415",<0.01,1%,0.85,0.63,Prooper Pit,NO,12,<0.01,YES,1.43,0.02,<0.001,<0.001,<0.001,
07/09/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - 4TH LAGOON,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,<0.01,Fourth Lagoon,YES,"1,573",<0.01,1%,0.85,0.63,Fourth Lagoon,NO,14,<0.01,YES,1.59,0.01,<0.001,<0.001,<0.001,
07/09/2014,307163,PLANT 1 - UNIT 045 - WASTEWATER PLANT (WWTP),PLANT 1 - STORAGE FRAC TANKS BY FLARE,SLUDGE,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,65,"2,730",<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,"1,033",0.01,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,"7,558",11.67,YES,8.59,"1,359.10",0.01,0.01,-,
07/09/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 64/65/66 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,95.5%,1.,0.02,Diesel,NO,"3,034",<0.01,5%,0.86,2.,Diesel,NO,123,<0.01,YES,3.16,0.10,<0.001,<0.001,<0.001,
